"Day.of.the.year","Start.Time.hr.using.military.time","End.Time.hr.using.military.time","Duration.hr","Duration.min","Activity.Code","Diary.category","PUCID.productype","sheds.id.refined","PUCID.PT.description","Personal.or.Communal","Clusters","Indoor.outdoor","periodicity","dur.actural","dur.theory.combine","new.cluster.PUC","new.cluster.name","fni.list","freq.list","agg.fold.list","freq.float","flag","household.index","person.index","person.gender","person.age","use.ht","use.act","use.mass","Primary.person"
52,19.9769477958023,20.0076776507681,0.031,1.844,-2,"adult_non_work","PC.1700.010","PC.1700.010.099.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.031,NA,NA,"4","1",1,1,42,82,1,"M",27,1.844,0,10.191,1
52,20.0076776507681,20.1092782624631,0.102,6.096,-2,"adult_non_work","PC.2700.070","PC.2700.070.099.F","shaving and hair removal , shaving cream ","Personal","","I",1440,NA,0.102,NA,NA,"4","1",1,1,42,82,1,"M",27,6.096,0,2.105,1
52,20.1092782624631,20.2500175013226,0.141,8.444,-2,"adult_non_work","CP.0700.020","CP.0700.020.050.F","general household cleaning , disinfectant","Communal","Home cleaning","I",1440,NA,0.392,"CP.0700.020.050.F CP.1500.010.099.F","Home cleaning--fygsmhch","4","1",1,1,42,82,1,"M",27,8.444,0,17.915,1
52,20.2500175013226,20.5017752590443,0.252,15.105,-2,"adult_non_work","CP.1500.010","CP.1500.010.099.F","oven , oven cleaner","Communal","Home cleaning","I",1440,NA,0.392,"CP.0700.020.050.F CP.1500.010.099.F","Home cleaning--fygsmhch","4","1",1,1,42,82,1,"M",27,15.105,0,23.348,1
52,20.5017752590443,20.5678568382942,0.066,3.965,-2,"adult_non_work","PC.2700.040","PC.2700.040.099.F","shaving and hair removal , aftershave ","Personal","","I",3858.621,NA,0.066,NA,NA,"2","1",1,0.373,42,82,1,"M",27,3.965,0,1.604,1
52,20.5678568382942,20.6496055945927,0.082,4.905,-2,"adult_non_work","PE.0300.010","PE.0300.010.099.F","insect repellent , insect repellent ","Personal","","O",10984.44,NA,0.082,NA,NA,"2","1",1,0.131,42,82,1,"M",27,4.905,0,1.318,1
52,20.6496055945927,24,3.35,201.024,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
53,0,0.933333333333334,0.933,56,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
53,0.933333333333333,9.05,8.117,487,6,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
53,9.05,9.6,0.55,33,3,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
53,9.6,9.62395878480511,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"3","5",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
53,9.62395878480511,9.65611925325545,0.032,1.93,-2,"adult_non_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.032,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.93,0,2.631,1
53,9.65611925325545,9.68333460351604,0.027,1.633,-2,"adult_non_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.027,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.633,0,1.409,1
53,9.68333460351604,9.82407384237552,0.141,8.444,-2,"adult_non_work","CP.0700.020","CP.0700.020.050.F","general household cleaning , disinfectant","Communal","Home cleaning","I",1440,NA,0.545,"CP.0700.020.050.F CP.0700.030.099.F","Home cleaning--osrekmsg","4","1",1,1,42,82,1,"M",27,8.444,0,17.915,1
53,9.82407384237552,10.2280607718209,0.404,24.239,-2,"adult_non_work","CP.0700.030","CP.0700.030.099.F","general household cleaning , glass cleaner","Communal","Home cleaning","I",1440,NA,0.545,"CP.0700.020.050.F CP.0700.030.099.F","Home cleaning--osrekmsg","4","1",1,1,42,82,1,"M",27,24.239,0,17.29,1
53,10.2280607718209,10.3711845305243,0.143,8.587,-2,"adult_non_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1747.2,NA,0.143,"PC.2000.080.099.F","Hair treatment--yipftofl","3","1",1,0.824,42,82,1,"M",27,8.587,0,8.647,1
53,10.3711845305243,10.4474076519272,0.076,4.573,-2,"adult_non_work","EL.0300.060","EL.0300.060.099.F","computers and accessories/supplies , printer toner","Communal","","I",4891.157,NA,0.076,NA,NA,"3","1",1,0.294,42,82,1,"M",27,4.573,0,0.564,1
53,10.4474076519272,10.8433743589581,0.396,23.758,-2,"adult_non_work","CP.0200.010","CP.0200.010.099.F","bathroom , bathroom cleaner","Communal","","I",5302.796,NA,0.396,NA,NA,"3","1",1,0.272,42,82,1,"M",27,23.758,0,48.803,1
53,10.8433743589581,13.3833333333333,2.54,152.398,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
53,13.3833333333333,14.2,0.817,49,5,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
53,14.2,14.2239587848051,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"3","5",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
53,14.2239587848051,14.2561192532555,0.032,1.93,-2,"adult_non_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.032,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.93,0,2.631,1
53,14.2561192532555,14.283334603516,0.027,1.633,-2,"adult_non_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.027,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.633,0,1.409,1
53,14.283334603516,14.3018988095439,0.019,1.114,-2,"adult_non_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.019,"PC.0900.070.099.F","Teeth care--equafprr","2","2",1,1.978,42,82,1,"M",27,1.114,0,1.102,1
53,14.3018988095439,14.5193186760349,0.217,13.045,-2,"adult_non_work","CP.0700.040","CP.0700.040.099.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.217,NA,NA,"4","1",1,1,42,82,1,"M",27,13.045,0,17.835,1
53,14.5193186760349,14.8964386713268,0.377,22.627,-2,"adult_non_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.377,NA,NA,"4","1",1,1,42,82,1,"M",27,22.627,0,0.051,1
53,14.8964386713268,14.9267945519837,0.03,1.821,-2,"adult_non_work","PC.1000.010","PC.1000.010.099.F","deodorant , deodorant","Personal","","I",1440,NA,0.03,NA,NA,"4","1",1,1,42,82,1,"M",27,1.821,0,5.891,1
53,14.9267945519837,14.9711109025046,0.044,2.659,-2,"adult_non_work","PC.1200.010","PC.1200.010.099.F","facial cleansing and moisturizing , face cleansing wipes","Personal","","I",1440,NA,0.044,NA,NA,"4","1",1,1,42,82,1,"M",27,2.659,0,4.878,1
53,14.9711109025046,15.0018407574705,0.031,1.844,-2,"adult_non_work","PC.1700.010","PC.1700.010.099.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.031,NA,NA,"4","1",1,1,42,82,1,"M",27,1.844,0,10.191,1
53,15.0018407574705,15.1034413691655,0.102,6.096,-2,"adult_non_work","PC.2700.070","PC.2700.070.099.F","shaving and hair removal , shaving cream ","Personal","","I",1440,NA,0.102,NA,NA,"4","1",1,1,42,82,1,"M",27,6.096,0,2.105,1
53,15.1034413691655,15.2020932374497,0.099,5.919,-2,"adult_non_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",1440,NA,0.211,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--qxosullx","4","1",1,1,42,82,1,"M",27,5.919,0,12.484,1
53,15.2020932374497,15.2330165306395,0.031,1.855,-2,"adult_non_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",1440,NA,0.211,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--qxosullx","4","1",1,1,42,82,1,"M",27,1.855,0,11.379,1
53,15.2330165306395,15.2681893226693,0.035,2.11,-2,"adult_non_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",1440,NA,0.211,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--qxosullx","4","1",1,1,42,82,1,"M",27,2.11,0,8.218,1
53,15.2681893226693,15.3144226726509,0.046,2.774,-2,"adult_non_work","PC.2000.210","PC.2000.210.099.F","hair styling and care , shampoo","Personal","Bathing","I",1440,NA,0.211,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--qxosullx","4","1",1,1,42,82,1,"M",27,2.774,0,6.97,1
53,15.3144226726509,16.3347227563079,1.02,61.218,-2,"adult_non_work","CP.1200.020","CP.1200.020.099.F","laundry and fabric treatment , dryer sheets","Communal","Laundry","I",1440,NA,1.663,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.080.050.F CP.1200.070.099.F","Laundry--aofqfvud","3","1",1,1,42,82,1,"M",27,1.218,60,200.056,1
53,16.3347227563079,16.5235452931259,0.189,11.329,-2,"adult_non_work","CP.1200.060","CP.1200.060.052.F","laundry and fabric treatment , laundry detergent","Communal","Laundry","I",1440,NA,1.663,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.080.050.F CP.1200.070.099.F","Laundry--aofqfvud","3","1",1,1,42,82,1,"M",27,1.329,10,210.895,1
53,16.5235452931259,16.7361207571085,0.213,12.755,-2,"adult_non_work","CP.1200.080","CP.1200.080.050.F","laundry and fabric treatment , laundry stain remover","Communal","Laundry","I",1440,NA,1.663,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.080.050.F CP.1200.070.099.F","Laundry--aofqfvud","3","1",1,1,42,82,1,"M",27,2.755,10,9.217,1
53,16.7361207571085,16.9776390755136,0.242,14.491,-2,"adult_non_work","CP.1200.070","CP.1200.070.099.F","laundry and fabric treatment , laundry fragrance","Communal","Laundry","I",1440,NA,1.663,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.080.050.F CP.1200.070.099.F","Laundry--aofqfvud","3","1",1,1,42,82,1,"M",27,4.491,10,7.511,1
53,16.9776390755136,18.8666666666667,1.889,113.342,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
53,18.8666666666667,19.55,0.683,41,4,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
53,19.55,19.5739587848051,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"3","5",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
53,19.5739587848051,19.6061192532555,0.032,1.93,-2,"adult_non_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.032,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.93,0,2.631,1
53,19.6061192532555,19.633334603516,0.027,1.633,-2,"adult_non_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.027,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.633,0,1.409,1
53,19.633334603516,19.6518988095439,0.019,1.114,-2,"adult_non_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.019,"PC.0900.070.099.F","Teeth care--equafprr","2","2",1,1.978,42,82,1,"M",27,1.114,0,1.102,1
53,19.6518988095439,19.675293948847,0.023,1.404,-2,"adult_non_work","PC.0500.050","PC.0500.050.050.F","body hygiene , hand sanitizer","Personal","","I",960,NA,0.023,NA,NA,"1","2",1,1.5,124,82,1,"M",27,1.404,0,8.156,1
53,19.675293948847,19.6986890881502,0.023,1.404,-2,"adult_non_work","PC.0500.050","PC.0500.050.050.F","body hygiene , hand sanitizer","Personal","","I",960,NA,0.023,NA,NA,"1","2",1,1.5,124,82,1,"M",27,1.404,0,8.156,1
53,19.6986890881502,19.7170645554819,0.018,1.103,-2,"adult_non_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.018,NA,NA,"1","2",1,1.484,124,82,1,"M",27,1.103,0,0.885,1
53,19.7170645554819,19.7354400228136,0.018,1.103,-2,"adult_non_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.018,NA,NA,"1","2",1,1.484,124,82,1,"M",27,1.103,0,0.885,1
53,19.7354400228136,20.2052132638493,0.47,28.186,-2,"adult_non_work","CP.0400.040","CP.0400.040.099.F","dishwasher and dishes , dish soap","Communal","","I",1134.545,NA,0.47,NA,NA,"1","1",1,1.269,42,82,1,"M",27,28.186,0,103.552,1
53,20.2052132638493,21.9833333333333,1.778,106.687,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
53,21.9833333333333,24,2.017,121,6,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
54,0,8.2,8.2,492,6,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
54,8.2,9,0.8,48,3,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
54,9,9.02395878480511,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"3","5",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
54,9.02395878480511,9.05611925325545,0.032,1.93,-2,"adult_non_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.032,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.93,0,2.631,1
54,9.05611925325545,9.08333460351604,0.027,1.633,-2,"adult_non_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.027,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.633,0,1.409,1
54,9.08333460351604,9.30075447000704,0.217,13.045,-2,"adult_non_work","CP.0700.040","CP.0700.040.099.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.217,NA,NA,"3","1",1,1,42,82,1,"M",27,13.045,0,17.835,1
54,9.30075447000704,9.67787446529901,0.377,22.627,-2,"adult_non_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.377,NA,NA,"3","1",1,1,42,82,1,"M",27,22.627,0,0.051,1
54,9.67787446529901,9.70823034595589,0.03,1.821,-2,"adult_non_work","PC.1000.010","PC.1000.010.099.F","deodorant , deodorant","Personal","","I",1440,NA,0.03,NA,NA,"3","1",1,1,42,82,1,"M",27,1.821,0,5.891,1
54,9.70823034595589,9.75254669647683,0.044,2.659,-2,"adult_non_work","PC.1200.010","PC.1200.010.099.F","facial cleansing and moisturizing , face cleansing wipes","Personal","","I",1440,NA,0.044,NA,NA,"3","1",1,1,42,82,1,"M",27,2.659,0,4.878,1
54,9.75254669647683,9.78327655144268,0.031,1.844,-2,"adult_non_work","PC.1700.010","PC.1700.010.099.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.031,NA,NA,"3","1",1,1,42,82,1,"M",27,1.844,0,10.191,1
54,9.78327655144268,9.88487716313768,0.102,6.096,-2,"adult_non_work","PC.2700.070","PC.2700.070.099.F","shaving and hair removal , shaving cream ","Personal","","I",1440,NA,0.102,NA,NA,"3","1",1,1,42,82,1,"M",27,6.096,0,2.105,1
54,9.88487716313768,9.98352903142184,0.099,5.919,-2,"adult_non_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",1440,NA,0.211,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--bztmyejj","3","1",1,1,42,82,1,"M",27,5.919,0,12.484,1
54,9.98352903142184,10.0144523246117,0.031,1.855,-2,"adult_non_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",1440,NA,0.211,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--bztmyejj","3","1",1,1,42,82,1,"M",27,1.855,0,11.379,1
54,10.0144523246117,10.0496251166415,0.035,2.11,-2,"adult_non_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",1440,NA,0.211,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--bztmyejj","3","1",1,1,42,82,1,"M",27,2.11,0,8.218,1
54,10.0496251166415,10.0958584666231,0.046,2.774,-2,"adult_non_work","PC.2000.210","PC.2000.210.099.F","hair styling and care , shampoo","Personal","Bathing","I",1440,NA,0.211,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--bztmyejj","3","1",1,1,42,82,1,"M",27,2.774,0,6.97,1
54,10.0958584666231,10.2365977054826,0.141,8.444,-2,"adult_non_work","CP.0700.020","CP.0700.020.050.F","general household cleaning , disinfectant","Communal","Home cleaning","I",1440,NA,0.545,"CP.0700.020.050.F CP.0700.030.099.F","Home cleaning--oixahzbf","3","1",1,1,42,82,1,"M",27,8.444,0,17.915,1
54,10.2365977054826,10.6405846349279,0.404,24.239,-2,"adult_non_work","CP.0700.030","CP.0700.030.099.F","general household cleaning , glass cleaner","Communal","Home cleaning","I",1440,NA,0.545,"CP.0700.020.050.F CP.0700.030.099.F","Home cleaning--oixahzbf","3","1",1,1,42,82,1,"M",27,24.239,0,17.29,1
54,10.6405846349279,10.7145002194117,0.074,4.435,-2,"adult_non_work","PC.2900.010","PC.2900.010.011.F","sunscreen , sunscreen ","Personal","","I",7586.023,NA,0.074,NA,NA,"3","1",1,0.19,42,82,1,"M",27,4.435,0,16.873,1
54,10.7145002194117,13.6333333333333,2.919,175.13,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
54,13.6333333333333,14.6,0.967,58,5,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
54,14.6,14.6239587848051,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"3","5",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
54,14.6239587848051,14.6479175696102,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"3","5",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
54,14.6479175696102,14.6800780380606,0.032,1.93,-2,"adult_non_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.032,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.93,0,2.631,1
54,14.6800780380606,14.7072933883212,0.027,1.633,-2,"adult_non_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.027,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.633,0,1.409,1
54,14.7072933883212,14.725857594349,0.019,1.114,-2,"adult_non_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.019,"PC.0900.070.099.F","Teeth care--rffthbod","2","2",1,1.978,42,82,1,"M",27,1.114,0,1.102,1
54,14.725857594349,14.7492527336521,0.023,1.404,-2,"adult_non_work","PC.0500.050","PC.0500.050.050.F","body hygiene , hand sanitizer","Personal","","I",960,NA,0.023,NA,NA,"2","2",1,1.5,42,82,1,"M",27,1.404,0,8.156,1
54,14.7492527336521,14.7676282009838,0.018,1.103,-2,"adult_non_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.018,NA,NA,"2","2",1,1.484,42,82,1,"M",27,1.103,0,0.885,1
54,14.7676282009838,15.7879282846408,1.02,61.218,-2,"adult_non_work","CP.1200.020","CP.1200.020.099.F","laundry and fabric treatment , dryer sheets","Communal","Laundry","I",1440,NA,1.722,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.080.050.F CP.1200.070.099.F CP.0700.010.099.F","Laundry--luwgufkt","3","1",1,1,42,82,1,"M",27,1.218,60,200.056,1
54,15.7879282846408,15.9767508214588,0.189,11.329,-2,"adult_non_work","CP.1200.060","CP.1200.060.052.F","laundry and fabric treatment , laundry detergent","Communal","Laundry","I",1440,NA,1.722,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.080.050.F CP.1200.070.099.F CP.0700.010.099.F","Laundry--luwgufkt","3","1",1,1,42,82,1,"M",27,1.329,10,210.895,1
54,15.9767508214588,16.1893262854415,0.213,12.755,-2,"adult_non_work","CP.1200.080","CP.1200.080.050.F","laundry and fabric treatment , laundry stain remover","Communal","Laundry","I",1440,NA,1.722,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.080.050.F CP.1200.070.099.F CP.0700.010.099.F","Laundry--luwgufkt","3","1",1,1,42,82,1,"M",27,2.755,10,9.217,1
54,16.1893262854415,16.4308446038465,0.242,14.491,-2,"adult_non_work","CP.1200.070","CP.1200.070.099.F","laundry and fabric treatment , laundry fragrance","Communal","Laundry","I",1440,NA,1.722,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.080.050.F CP.1200.070.099.F CP.0700.010.099.F","Laundry--luwgufkt","3","1",1,1,42,82,1,"M",27,4.491,10,7.511,1
54,16.4308446038465,16.4893703061498,0.059,3.512,-2,"adult_non_work","CP.0700.010","CP.0700.010.099.F","general household cleaning , bleach","Communal","Laundry","I",1440,NA,1.722,"CP.1200.020.099.F CP.1200.060.052.F CP.1200.080.050.F CP.1200.070.099.F CP.0700.010.099.F","Laundry--luwgufkt","3","1",1,1,42,82,1,"M",27,3.512,0,43.181,1
54,16.4893703061498,18.1333333333333,1.644,98.638,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
54,18.1333333333333,18.7166666666667,0.583,35,4,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
54,18.7166666666667,18.7406254514718,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"3","5",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
54,18.7406254514718,18.7645842362769,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"3","5",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
54,18.7645842362769,18.7967447047272,0.032,1.93,-2,"adult_non_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.032,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.93,0,2.631,1
54,18.7967447047272,18.8239600549878,0.027,1.633,-2,"adult_non_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.027,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.633,0,1.409,1
54,18.8239600549878,18.8425242610156,0.019,1.114,-2,"adult_non_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.019,"PC.0900.070.099.F","Teeth care--rffthbod","2","2",1,1.978,42,82,1,"M",27,1.114,0,1.102,1
54,18.8425242610156,18.8659194003188,0.023,1.404,-2,"adult_non_work","PC.0500.050","PC.0500.050.050.F","body hygiene , hand sanitizer","Personal","","I",960,NA,0.023,NA,NA,"2","2",1,1.5,42,82,1,"M",27,1.404,0,8.156,1
54,18.8659194003188,18.8842948676505,0.018,1.103,-2,"adult_non_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.018,NA,NA,"2","2",1,1.484,42,82,1,"M",27,1.103,0,0.885,1
54,18.8842948676505,19.3540681086862,0.47,28.186,-2,"adult_non_work","CP.0400.040","CP.0400.040.099.F","dishwasher and dishes , dish soap","Communal","","I",1134.545,NA,0.47,NA,NA,"1","1",1,1.269,42,82,1,"M",27,28.186,0,103.552,1
54,19.3540681086862,19.4971918673896,0.143,8.587,-2,"adult_non_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1747.2,NA,0.204,"PC.2000.080.099.F PC.2000.100.050.F","Hair treatment--zmrkhziz","1","1",1,0.824,42,82,1,"M",27,8.587,0,8.647,1
54,19.4971918673896,19.5582303040646,0.061,3.662,-2,"adult_non_work","PC.2000.100","PC.2000.100.050.F","hair styling and care , hair conditioner - leave-in","Personal","Hair treatment","I",1747.2,NA,0.204,"PC.2000.080.099.F PC.2000.100.050.F","Hair treatment--zmrkhziz","1","1",1,0.824,42,82,1,"M",27,3.662,0,11.351,1
54,19.5582303040646,22.45,2.892,173.506,-1,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
54,22.45,24,1.55,93,6,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
55,0,7.43333333333333,7.433,446,6,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
55,7.43333333333333,8.11666666666667,0.683,41,3,"adult_non_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,"M",27,NA,NA,NA,1
55,8.11666666666667,8.14062545147178,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"3","5",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
55,8.14062545147178,8.16458423627689,0.024,1.438,-2,"adult_non_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.024,NA,NA,"3","5",1,4.945,124,82,1,"M",27,1.438,0,0.331,1
55,8.16458423627689,8.19674470472723,0.032,1.93,-2,"adult_non_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.032,NA,NA,"3","3",1,3.008,42,82,1,"M",27,1.93,0,2.631,1
