"Day.of.the.year","Start.Time.hr.using.military.time","End.Time.hr.using.military.time","Duration.hr","Duration.min","Activity.Code","Diary.category","PUCID.productype","sheds.id.refined","PUCID.PT.description","Personal.or.Communal","Clusters","Indoor.outdoor","periodicity","dur.actural","dur.theory.combine","new.cluster.PUC","new.cluster.name","fni.list","freq.list","agg.fold.list","freq.float","flag","household.index","person.index","person.gender","person.age","use.ht","use.act","use.mass","Primary.person"
95,19.9193847269746,19.955436120616,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
95,19.955436120616,19.9857055987749,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"2","3",1,3.008,124,50,1,"M",27,1.816,0,1.576,1
95,19.9857055987749,20.0159750769337,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"2","3",1,3.008,124,50,1,"M",27,1.816,0,1.576,1
95,20.0159750769337,20.037913280696,0.022,1.316,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.022,"PC.0900.070.051.F","Teeth care--hqknypzq","2","2",1,1.978,42,50,1,"M",27,1.316,0,0.424,1
95,20.037913280696,20.0583300991607,0.02,1.225,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.02,NA,NA,"2","2",1,1.484,42,50,1,"M",27,1.225,0,1.443,1
95,20.0583300991607,20.5518212176615,0.493,29.609,-2,"adult_work","CP.0400.040","CP.0400.040.099.F","dishwasher and dishes , dish soap","Communal","","I",1134.545,NA,0.493,NA,NA,"2","1",1,1.269,42,50,1,"M",27,29.609,0,94.157,1
95,20.5518212176615,20.5715637026526,0.02,1.185,-2,"adult_work","CP.0100.010","CP.0100.010.052.F","air freshener , air freshener","Communal","","I",1440,NA,0.02,NA,NA,"3","1",1,1,42,50,1,"M",27,1.185,0,3.632,1
95,20.5715637026526,20.8867478583154,0.315,18.911,-2,"adult_work","CP.0700.040","CP.0700.040.099.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.315,NA,NA,"3","1",1,1,42,50,1,"M",27,18.911,0,24.557,1
95,20.8867478583154,21.414980333464,0.528,31.694,-2,"adult_work","AC.0500.050","AC.0500.050.099.F","general arts and crafts supplies , craft kit","Personal","","I",1440,NA,0.528,NA,NA,"3","1",1,1,42,50,1,"M",27,31.694,0,0.008,1
95,21.414980333464,21.8473249739855,0.432,25.941,-2,"adult_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.432,NA,NA,"3","1",1,1,42,50,1,"M",27,25.941,0,0.018,1
95,21.8473249739855,21.8904433835198,0.043,2.587,-2,"adult_work","PC.1000.010","PC.1000.010.056.F","deodorant , deodorant","Personal","","I",1440,NA,0.043,NA,NA,"3","1",1,1,42,50,1,"M",27,2.587,0,2.407,1
95,21.8904433835198,21.9289089963872,0.038,2.308,-2,"adult_work","PC.1700.010","PC.1700.010.050.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.038,NA,NA,"3","1",1,1,42,50,1,"M",27,2.308,0,16.96,1
95,21.9289089963872,21.9941452443321,0.065,3.914,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",1440,NA,0.135,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--vivnrmsp","3","1",1,1,42,50,1,"M",27,3.914,0,10.135,1
95,21.9941452443321,22.0255303389766,0.031,1.883,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",1440,NA,0.135,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--vivnrmsp","3","1",1,1,42,50,1,"M",27,1.883,0,25.378,1
95,22.0255303389766,22.0636897627086,0.038,2.29,-2,"adult_work","PC.2000.210","PC.2000.210.099.F","hair styling and care , shampoo","Personal","Bathing","I",1440,NA,0.135,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--vivnrmsp","3","1",1,1,42,50,1,"M",27,2.29,0,13.765,1
95,22.0636897627086,22.3715472545882,0.308,18.471,-2,"adult_work","CP.0200.010","CP.0200.010.050.F","bathroom , bathroom cleaner","Communal","","I",5595.935,NA,0.308,NA,NA,"1","1",1,0.257,42,50,1,"M",27,18.471,0,47.742,1
95,22.3715472545882,22.5666666666667,0.195,11.707,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
95,22.5666666666667,24,1.433,86,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
96,0,7.4,7.4,444,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
96,7.4,7.76666666666667,0.367,22,3,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
96,7.76666666666667,7.80271806030798,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
96,7.80271806030798,7.83298753846688,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"3","3",1,3.008,42,50,1,"M",27,1.816,0,1.576,1
96,7.83298753846688,8.2,0.367,22.021,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
96,8.2,8.75,0.55,33,2,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
96,8.75,12.0166666666667,3.267,196,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
96,12.0166666666667,12.35,0.333,20,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
96,12.35,16.7333333333333,4.383,263,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
96,16.7333333333333,17.25,0.517,31,1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
96,17.25,17.2860513936413,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
96,17.2860513936413,17.3221027872826,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
96,17.3221027872826,17.3523722654415,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"3","3",1,3.008,42,50,1,"M",27,1.816,0,1.576,1
96,17.3523722654415,17.3743104692038,0.022,1.316,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.022,"PC.0900.070.051.F","Teeth care--svehhvae","2","2",1,1.978,42,50,1,"M",27,1.316,0,0.424,1
96,17.3743104692038,17.3947272876685,0.02,1.225,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.02,NA,NA,"2","2",1,1.484,42,50,1,"M",27,1.225,0,1.443,1
96,17.3947272876685,17.82707192819,0.432,25.941,-2,"adult_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.432,NA,NA,"2","1",1,1,42,50,1,"M",27,25.941,0,0.018,1
96,17.82707192819,17.8783764167383,0.051,3.078,-2,"adult_work","CP.0400.030","CP.0400.030.099.F","dishwasher and dishes , automatic dishwashing detergent","Communal","Dishwashing","I",1440,NA,0.051,"CP.0400.030.099.F","Dishwashing--becgwsmg","3","1",1,1,42,50,1,"M",27,3.078,0,219.435,1
96,17.8783764167383,17.97715775387,0.099,5.927,-2,"adult_work","PC.2000.160","PC.2000.160.057.F","hair styling and care , hair styling - gel","Personal","Hair treatment","I",1440,NA,0.437,"PC.2000.160.057.F PC.2000.080.099.F PC.2000.090.050.F PC.2000.100.050.F","Hair treatment--xyrwcbrk","2","1",1,1,42,50,1,"M",27,5.927,0,5.079,1
96,17.97715775387,18.1056211401062,0.128,7.708,-2,"adult_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1440,NA,0.437,"PC.2000.160.057.F PC.2000.080.099.F PC.2000.090.050.F PC.2000.100.050.F","Hair treatment--xyrwcbrk","2","1",1,1,42,50,1,"M",27,7.708,0,8.322,1
96,18.1056211401062,18.2144890427365,0.109,6.532,-2,"adult_work","PC.2000.090","PC.2000.090.050.F","hair styling and care , hair conditioner","Personal","Hair treatment","I",1440,NA,0.437,"PC.2000.160.057.F PC.2000.080.099.F PC.2000.090.050.F PC.2000.100.050.F","Hair treatment--xyrwcbrk","2","1",1,1,42,50,1,"M",27,6.532,0,10.942,1
96,18.2144890427365,18.3150057518148,0.101,6.031,-2,"adult_work","PC.2000.100","PC.2000.100.050.F","hair styling and care , hair conditioner - leave-in","Personal","Hair treatment","I",1440,NA,0.437,"PC.2000.160.057.F PC.2000.080.099.F PC.2000.090.050.F PC.2000.100.050.F","Hair treatment--xyrwcbrk","2","1",1,1,42,50,1,"M",27,6.031,0,16.168,1
96,18.3150057518148,18.3738564034846,0.059,3.531,-2,"adult_work","PC.2900.010","PC.2900.010.011.F","sunscreen , sunscreen ","Personal","","I",6903.351,NA,0.059,NA,NA,"2","1",1,0.209,42,50,1,"M",27,3.531,0,6.562,1
96,18.3738564034846,19.5333333333333,1.159,69.569,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
96,19.5333333333333,20.1333333333333,0.6,36,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
96,20.1333333333333,20.1693847269746,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
96,20.1693847269746,20.1996542051335,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"3","3",1,3.008,42,50,1,"M",27,1.816,0,1.576,1
96,20.1996542051335,20.2215924088958,0.022,1.316,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.022,"PC.0900.070.051.F","Teeth care--svehhvae","2","2",1,1.978,42,50,1,"M",27,1.316,0,0.424,1
96,20.2215924088958,20.2420092273605,0.02,1.225,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.02,NA,NA,"2","2",1,1.484,42,50,1,"M",27,1.225,0,1.443,1
96,20.2420092273605,20.7355003458612,0.493,29.609,-2,"adult_work","CP.0400.040","CP.0400.040.099.F","dishwasher and dishes , dish soap","Communal","","I",1134.545,NA,0.493,NA,NA,"1","1",1,1.269,42,50,1,"M",27,29.609,0,94.157,1
96,20.7355003458612,20.7552428308523,0.02,1.185,-2,"adult_work","CP.0100.010","CP.0100.010.052.F","air freshener , air freshener","Communal","","I",1440,NA,0.02,NA,NA,"3","1",1,1,42,50,1,"M",27,1.185,0,3.632,1
96,20.7552428308523,21.0704269865152,0.315,18.911,-2,"adult_work","CP.0700.040","CP.0700.040.099.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.315,NA,NA,"3","1",1,1,42,50,1,"M",27,18.911,0,24.557,1
96,21.0704269865152,21.5986594616638,0.528,31.694,-2,"adult_work","AC.0500.050","AC.0500.050.099.F","general arts and crafts supplies , craft kit","Personal","","I",1440,NA,0.528,NA,NA,"2","1",1,1,42,50,1,"M",27,31.694,0,0.008,1
96,21.5986594616638,21.6417778711981,0.043,2.587,-2,"adult_work","PC.1000.010","PC.1000.010.056.F","deodorant , deodorant","Personal","","I",1440,NA,0.043,NA,NA,"3","1",1,1,42,50,1,"M",27,2.587,0,2.407,1
96,21.6417778711981,21.6751300799723,0.033,2.001,-2,"adult_work","PC.1100.040","PC.1100.040.099.F","eye care and contacts , eye drops","Personal","","I",1440,NA,0.033,NA,NA,"3","1",1,1,42,50,1,"M",27,2.001,0,8.67,1
96,21.6751300799723,21.7135956928397,0.038,2.308,-2,"adult_work","PC.1700.010","PC.1700.010.050.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.038,NA,NA,"3","1",1,1,42,50,1,"M",27,2.308,0,16.96,1
96,21.7135956928397,21.7771923360006,0.064,3.816,-2,"adult_work","PC.2700.070","PC.2700.070.051.F","shaving and hair removal , shaving cream ","Personal","","I",1440,NA,0.064,NA,NA,"3","1",1,1,42,50,1,"M",27,3.816,0,1.608,1
96,21.7771923360006,21.8424285839456,0.065,3.914,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",1440,NA,0.451,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F PC.2800.020.099.F","Bathing--yomdpdab","2","1",1,1,42,50,1,"M",27,3.914,0,10.135,1
96,21.8424285839456,21.87381367859,0.031,1.883,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",1440,NA,0.451,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F PC.2800.020.099.F","Bathing--yomdpdab","2","1",1,1,42,50,1,"M",27,1.883,0,25.378,1
96,21.87381367859,21.9119731023221,0.038,2.29,-2,"adult_work","PC.2000.210","PC.2000.210.099.F","hair styling and care , shampoo","Personal","Bathing","I",1440,NA,0.451,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F PC.2800.020.099.F","Bathing--yomdpdab","2","1",1,1,42,50,1,"M",27,2.29,0,13.765,1
96,21.9119731023221,22.2284022975611,0.316,18.986,-2,"adult_work","PC.2800.020","PC.2800.020.099.F","specialized bath products , bath salts ","Personal","Bathing","I",1440,NA,0.451,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F PC.2800.020.099.F","Bathing--yomdpdab","2","1",1,1,42,50,1,"M",27,18.986,0,19.257,1
96,22.2284022975611,22.4471299310161,0.219,13.124,-2,"adult_work","CP.1200.060","CP.1200.060.052.F","laundry and fabric treatment , laundry detergent","Communal","Laundry","I",1440,NA,0.219,"CP.1200.060.052.F","Laundry--sjekakzb","3","1",1,1,42,50,1,"M",27,3.124,10,204.557,1
96,22.4471299310161,23.0302710415973,0.583,34.988,-2,"adult_work","CP.0900.010","CP.0900.010.099.F","heavy duty cleaner , heavy duty cleaner","Communal","Home cleaning","I",2760.34,NA,0.583,"CP.0900.010.099.F","Home cleaning--ykelvqes","1","1",1,0.522,42,50,1,"M",27,34.988,0,51.313,1
96,23.0302710415973,23.7,0.67,40.184,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
96,23.7,24,0.3,18,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
97,0,7.2,7.2,432,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
97,7.2,7.73333333333333,0.533,32,3,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
97,7.73333333333333,7.76938472697465,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
97,7.76938472697465,7.79965420513354,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"3","3",1,3.008,42,50,1,"M",27,1.816,0,1.576,1
97,7.79965420513354,8.01838183858857,0.219,13.124,-2,"adult_work","CP.1200.060","CP.1200.060.052.F","laundry and fabric treatment , laundry detergent","Communal","Laundry","I",1440,NA,0.219,"CP.1200.060.052.F","Laundry--rbczauqy","3","1",1,1,42,50,1,"M",27,3.124,10,204.557,1
97,8.01838183858857,12.1,4.082,244.897,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
97,12.1,12.4333333333333,0.333,20,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
97,12.4333333333333,12.4693847269746,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
97,12.4693847269746,12.4996542051335,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"3","3",1,3.008,42,50,1,"M",27,1.816,0,1.576,1
97,12.4996542051335,12.5215924088958,0.022,1.316,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.047,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--asezknhg","2","2",1,1.978,42,50,1,"M",27,1.316,0,0.424,1
97,12.5215924088958,12.5470399224002,0.025,1.527,-2,"adult_work","PC.0900.050","PC.0900.050.099.F","dental care , mouthwash","Personal","Teeth care","I",728,NA,0.047,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--asezknhg","2","2",1,1.978,42,50,1,"M",27,1.527,0,15.133,1
97,12.5470399224002,12.5667824073913,0.02,1.185,-2,"adult_work","CP.0100.010","CP.0100.010.052.F","air freshener , air freshener","Communal","","I",1440,NA,0.02,NA,NA,"3","1",1,1,42,50,1,"M",27,1.185,0,3.632,1
97,12.5667824073913,12.8819665630542,0.315,18.911,-2,"adult_work","CP.0700.040","CP.0700.040.099.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.315,NA,NA,"3","1",1,1,42,50,1,"M",27,18.911,0,24.557,1
97,12.8819665630542,13.4101990382028,0.528,31.694,-2,"adult_work","AC.0500.050","AC.0500.050.099.F","general arts and crafts supplies , craft kit","Personal","","I",1440,NA,0.528,NA,NA,"3","1",1,1,42,50,1,"M",27,31.694,0,0.008,1
97,13.4101990382028,13.8425436787243,0.432,25.941,-2,"adult_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.432,NA,NA,"3","1",1,1,42,50,1,"M",27,25.941,0,0.018,1
97,13.8425436787243,13.8856620882585,0.043,2.587,-2,"adult_work","PC.1000.010","PC.1000.010.056.F","deodorant , deodorant","Personal","","I",1440,NA,0.043,NA,NA,"3","1",1,1,42,50,1,"M",27,2.587,0,2.407,1
97,13.8856620882585,13.9190142970328,0.033,2.001,-2,"adult_work","PC.1100.040","PC.1100.040.099.F","eye care and contacts , eye drops","Personal","","I",1440,NA,0.033,NA,NA,"3","1",1,1,42,50,1,"M",27,2.001,0,8.67,1
97,13.9190142970328,13.9574799099002,0.038,2.308,-2,"adult_work","PC.1700.010","PC.1700.010.050.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.038,NA,NA,"3","1",1,1,42,50,1,"M",27,2.308,0,16.96,1
97,13.9574799099002,14.0210765530611,0.064,3.816,-2,"adult_work","PC.2700.070","PC.2700.070.051.F","shaving and hair removal , shaving cream ","Personal","","I",1440,NA,0.064,NA,NA,"3","1",1,1,42,50,1,"M",27,3.816,0,1.608,1
97,14.0210765530611,14.086312801006,0.065,3.914,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",1440,NA,0.135,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--ljcynmib","3","1",1,1,42,50,1,"M",27,3.914,0,10.135,1
97,14.086312801006,14.1176978956505,0.031,1.883,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",1440,NA,0.135,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--ljcynmib","3","1",1,1,42,50,1,"M",27,1.883,0,25.378,1
97,14.1176978956505,14.1558573193826,0.038,2.29,-2,"adult_work","PC.2000.210","PC.2000.210.099.F","hair styling and care , shampoo","Personal","Bathing","I",1440,NA,0.135,"PC.0500.020.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--ljcynmib","3","1",1,1,42,50,1,"M",27,2.29,0,13.765,1
97,14.1558573193826,14.2071618079309,0.051,3.078,-2,"adult_work","CP.0400.030","CP.0400.030.099.F","dishwasher and dishes , automatic dishwashing detergent","Communal","Dishwashing","I",1440,NA,0.051,"CP.0400.030.099.F","Dishwashing--dljpoacm","3","1",1,1,42,50,1,"M",27,3.078,0,219.435,1
97,14.2071618079309,14.3059431450625,0.099,5.927,-2,"adult_work","PC.2000.160","PC.2000.160.057.F","hair styling and care , hair styling - gel","Personal","Hair treatment","I",1440,NA,0.308,"PC.2000.160.057.F PC.2000.090.050.F PC.2000.100.050.F","Hair treatment--asigbkfs","3","1",1,1,42,50,1,"M",27,5.927,0,5.079,1
97,14.3059431450625,14.4148110476929,0.109,6.532,-2,"adult_work","PC.2000.090","PC.2000.090.050.F","hair styling and care , hair conditioner","Personal","Hair treatment","I",1440,NA,0.308,"PC.2000.160.057.F PC.2000.090.050.F PC.2000.100.050.F","Hair treatment--asigbkfs","3","1",1,1,42,50,1,"M",27,6.532,0,10.942,1
97,14.4148110476929,14.5153277567712,0.101,6.031,-2,"adult_work","PC.2000.100","PC.2000.100.050.F","hair styling and care , hair conditioner - leave-in","Personal","Hair treatment","I",1440,NA,0.308,"PC.2000.160.057.F PC.2000.090.050.F PC.2000.100.050.F","Hair treatment--asigbkfs","3","1",1,1,42,50,1,"M",27,6.031,0,16.168,1
97,14.5153277567712,14.548000054406,0.033,1.96,-2,"adult_work","PC.1200.020","PC.1200.020.050.F","facial cleansing and moisturizing , face cream/moisturizer","Personal","Skin Makeup","I",2880,NA,0.033,"PC.1200.020.050.F","Skin Makeup--plttgopa","3","1",1,0.5,42,50,1,"M",27,1.96,0,4.012,1
97,14.548000054406,18.7833333333333,4.235,254.12,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
97,18.7833333333333,19.5666666666667,0.783,47,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
97,19.5666666666667,19.602718060308,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
97,19.602718060308,19.6387694539493,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
97,19.6387694539493,19.6690389321082,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"3","3",1,3.008,42,50,1,"M",27,1.816,0,1.576,1
97,19.6690389321082,19.6909771358704,0.022,1.316,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.047,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--asezknhg","2","2",1,1.978,42,50,1,"M",27,1.316,0,0.424,1
97,19.6909771358704,19.7164246493749,0.025,1.527,-2,"adult_work","PC.0900.050","PC.0900.050.099.F","dental care , mouthwash","Personal","Teeth care","I",728,NA,0.047,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--asezknhg","2","2",1,1.978,42,50,1,"M",27,1.527,0,15.133,1
97,19.7164246493749,19.7368414678396,0.02,1.225,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.02,NA,NA,"1","2",1,1.484,124,50,1,"M",27,1.225,0,1.443,1
97,19.7368414678396,19.7572582863044,0.02,1.225,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.02,NA,NA,"1","2",1,1.484,124,50,1,"M",27,1.225,0,1.443,1
97,19.7572582863044,20.2507494048051,0.493,29.609,-2,"adult_work","CP.0400.040","CP.0400.040.099.F","dishwasher and dishes , dish soap","Communal","","I",1134.545,NA,0.493,NA,NA,"1","1",1,1.269,42,50,1,"M",27,29.609,0,94.157,1
97,20.2507494048051,22.8333333333333,2.583,154.955,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
97,22.8333333333333,24,1.167,70,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
98,0,6.85,6.85,411,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
98,6.85,7.38333333333333,0.533,32,3,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"M",27,NA,NA,NA,1
98,7.38333333333333,7.41938472697465,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
98,7.41938472697465,7.45543612061596,0.036,2.163,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.036,NA,NA,"3","5",1,4.945,124,50,1,"M",27,2.163,0,0.588,1
98,7.45543612061596,7.48570559877486,0.03,1.816,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.03,NA,NA,"3","3",1,3.008,42,50,1,"M",27,1.816,0,1.576,1
