"Day.of.the.year","Start.Time.hr.using.military.time","End.Time.hr.using.military.time","Duration.hr","Duration.min","Activity.Code","Diary.category","PUCID.productype","sheds.id.refined","PUCID.PT.description","Personal.or.Communal","Clusters","Indoor.outdoor","periodicity","dur.actural","dur.theory.combine","new.cluster.PUC","new.cluster.name","fni.list","freq.list","agg.fold.list","freq.float","flag","household.index","person.index","person.gender","person.age","use.ht","use.act","use.mass","Primary.person"
233,18.8824272797854,18.9067260786907,0.024,1.458,-2,"adult_work","PC.0900.050","PC.0900.050.050.F","dental care , mouthwash","Personal","Teeth care","I",728,NA,0.046,"PC.0900.070.099.F PC.0900.050.050.F","Teeth care--kgbttqko","1","2",1,1.978,124,35,1,"M",83,1.458,0,19.73,1
233,18.9067260786907,19.5470686308138,0.64,38.421,-2,"adult_work","CP.0400.040","CP.0400.040.099.F","dishwasher and dishes , dish soap","Communal","","I",1134.545,NA,0.64,NA,NA,"1","1",1,1.269,42,35,1,"M",83,38.421,0,97.887,1
233,19.5470686308138,19.5919805321631,0.045,2.695,-2,"adult_work","CP.0100.010","CP.0100.010.050.F","air freshener , air freshener","Communal","","I",1440,NA,0.045,NA,NA,"2","1",1,1,42,35,1,"M",83,2.695,0,2.636,1
233,19.5919805321631,19.7867754180938,0.195,11.688,-2,"adult_work","CP.0700.040","CP.0700.040.050.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.195,NA,NA,"2","1",1,1,42,35,1,"M",83,11.688,0,24.02,1
233,19.7867754180938,20.1171109621667,0.33,19.82,-2,"adult_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.33,NA,NA,"1","1",1,1,42,35,1,"M",83,19.82,0,0.047,1
233,20.1171109621667,20.1395199119122,0.022,1.345,-2,"adult_work","PC.1000.010","PC.1000.010.056.F","deodorant , deodorant","Personal","","I",1440,NA,0.022,NA,NA,"2","1",1,1,42,35,1,"M",83,1.345,0,3.771,1
233,20.1395199119122,20.1661895524759,0.027,1.6,-2,"adult_work","PC.1100.040","PC.1100.040.099.F","eye care and contacts , eye drops","Personal","","I",1440,NA,0.027,NA,NA,"2","1",1,1,42,35,1,"M",83,1.6,0,8.956,1
233,20.1661895524759,20.1874628903168,0.021,1.276,-2,"adult_work","PC.1700.010","PC.1700.010.099.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.021,NA,NA,"2","1",1,1,42,35,1,"M",83,1.276,0,6.739,1
233,20.1874628903168,20.248153427456,0.061,3.641,-2,"adult_work","PC.2700.070","PC.2700.070.099.F","shaving and hair removal , shaving cream ","Personal","","I",1440,NA,0.061,NA,NA,"2","1",1,1,42,35,1,"M",83,3.641,0,1.317,1
233,20.248153427456,20.3710404678633,0.123,7.373,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",1440,NA,0.226,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--emgggurt","2","1",1,1,42,35,1,"M",83,7.373,0,13.901,1
233,20.3710404678633,20.4002683421221,0.029,1.754,-2,"adult_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",1440,NA,0.226,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--emgggurt","2","1",1,1,42,35,1,"M",83,1.754,0,12.069,1
233,20.4002683421221,20.4330023989802,0.033,1.964,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",1440,NA,0.226,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--emgggurt","2","1",1,1,42,35,1,"M",83,1.964,0,14.622,1
233,20.4330023989802,20.4742254994588,0.041,2.473,-2,"adult_work","PC.2000.210","PC.2000.210.099.F","hair styling and care , shampoo","Personal","Bathing","I",1440,NA,0.226,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--emgggurt","2","1",1,1,42,35,1,"M",83,2.473,0,18.129,1
233,20.4742254994588,20.5522957752896,0.078,4.684,-2,"adult_work","PC.2000.160","PC.2000.160.051.F","hair styling and care , hair styling - gel","Personal","Hair treatment","I",1440,NA,0.296,"PC.2000.160.051.F PC.2000.080.099.F","Hair treatment--qkfhdyhr","1","1",1,1,42,35,1,"M",83,4.684,0,3.601,1
233,20.5522957752896,20.7697405965161,0.217,13.047,-2,"adult_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1440,NA,0.296,"PC.2000.160.051.F PC.2000.080.099.F","Hair treatment--qkfhdyhr","1","1",1,1,42,35,1,"M",83,13.047,0,11.218,1
233,20.7697405965161,20.8252571101278,0.056,3.331,-2,"adult_work","CP.0700.020","CP.0700.020.050.F","general household cleaning , disinfectant","Communal","Home cleaning","I",1440,NA,0.056,"CP.0700.020.050.F","Home cleaning--jxmgpcyk","2","1",1,1,42,35,1,"M",83,3.331,0,23.577,1
233,20.8252571101278,21.040555330866,0.215,12.918,-2,"adult_work","CP.1200.060","CP.1200.060.053.F","laundry and fabric treatment , laundry detergent","Communal","Laundry","I",1440,NA,0.215,"CP.1200.060.053.F","Laundry--alnxzbbb","2","1",1,1,42,35,1,"M",83,2.918,10,184.458,1
233,21.040555330866,21.1968721282059,0.156,9.379,-2,"adult_work","PC.2300.160","PC.2300.160.099.F","make-up and related , toner","Personal","","I",2564.384,NA,0.156,NA,NA,"1","1",1,0.562,42,35,1,"M",83,9.379,0,2.643,1
233,21.1968721282059,22.3166666666667,1.12,67.188,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
233,22.3166666666667,24,1.683,101,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
234,0,5.61666666666667,5.617,337,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
234,5.61666666666667,5.6350373222204,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"3","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
234,5.6350373222204,6.4,0.765,45.898,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
234,6.4,7.16666666666667,0.767,46,3,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
234,7.16666666666667,7.18503732222041,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"3","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
234,7.18503732222041,7.2106809345138,0.026,1.539,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.026,NA,NA,"2","3",1,3.008,124,35,1,"M",83,1.539,0,1.725,1
234,7.2106809345138,7.41666666666667,0.206,12.359,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
234,7.41666666666667,7.73333333333333,0.317,19,2,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
234,7.73333333333333,13.0666666666667,5.333,320,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
234,13.0666666666667,13.2833333333333,0.217,13,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
234,13.2833333333333,18.1333333333333,4.85,291,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
234,18.1333333333333,18.35,0.217,13,1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
234,18.35,18.5333333333333,0.183,11,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
234,18.5333333333333,18.5517039888871,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"3","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
234,18.5517039888871,18.5773476011805,0.026,1.539,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.026,NA,NA,"2","3",1,3.008,124,35,1,"M",83,1.539,0,1.725,1
234,18.5773476011805,18.6029912134739,0.026,1.539,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.026,NA,NA,"2","3",1,3.008,124,35,1,"M",83,1.539,0,1.725,1
234,18.6029912134739,18.6243673854765,0.021,1.283,-2,"adult_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.021,"PC.0900.070.099.F","Teeth care--ahszfpir","1","2",1,1.978,124,35,1,"M",83,1.283,0,0.408,1
234,18.6243673854765,18.6457435574792,0.021,1.283,-2,"adult_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.021,"PC.0900.070.099.F","Teeth care--ahszfpir","1","2",1,1.978,124,35,1,"M",83,1.283,0,0.408,1
234,18.6457435574792,19.2860861096022,0.64,38.421,-2,"adult_work","CP.0400.040","CP.0400.040.099.F","dishwasher and dishes , dish soap","Communal","","I",1134.545,NA,0.64,NA,NA,"1","1",1,1.269,42,35,1,"M",83,38.421,0,97.887,1
234,19.2860861096022,19.3309980109516,0.045,2.695,-2,"adult_work","CP.0100.010","CP.0100.010.050.F","air freshener , air freshener","Communal","","I",1440,NA,0.045,NA,NA,"3","1",1,1,42,35,1,"M",83,2.695,0,2.636,1
234,19.3309980109516,19.5257928968823,0.195,11.688,-2,"adult_work","CP.0700.040","CP.0700.040.050.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.195,NA,NA,"3","1",1,1,42,35,1,"M",83,11.688,0,24.02,1
234,19.5257928968823,19.8561284409552,0.33,19.82,-2,"adult_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.33,NA,NA,"2","1",1,1,42,35,1,"M",83,19.82,0,0.047,1
234,19.8561284409552,19.8785373907007,0.022,1.345,-2,"adult_work","PC.1000.010","PC.1000.010.056.F","deodorant , deodorant","Personal","","I",1440,NA,0.022,NA,NA,"3","1",1,1,42,35,1,"M",83,1.345,0,3.771,1
234,19.8785373907007,19.9052070312644,0.027,1.6,-2,"adult_work","PC.1100.040","PC.1100.040.099.F","eye care and contacts , eye drops","Personal","","I",1440,NA,0.027,NA,NA,"3","1",1,1,42,35,1,"M",83,1.6,0,8.956,1
234,19.9052070312644,19.9264803691053,0.021,1.276,-2,"adult_work","PC.1700.010","PC.1700.010.099.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.021,NA,NA,"3","1",1,1,42,35,1,"M",83,1.276,0,6.739,1
234,19.9264803691053,19.9871709062445,0.061,3.641,-2,"adult_work","PC.2700.070","PC.2700.070.099.F","shaving and hair removal , shaving cream ","Personal","","I",1440,NA,0.061,NA,NA,"3","1",1,1,42,35,1,"M",83,3.641,0,1.317,1
234,19.9871709062445,20.1100579466517,0.123,7.373,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",1440,NA,0.185,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F","Bathing--tnenkkhf","3","1",1,1,42,35,1,"M",83,7.373,0,13.901,1
234,20.1100579466517,20.1392858209106,0.029,1.754,-2,"adult_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",1440,NA,0.185,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F","Bathing--tnenkkhf","3","1",1,1,42,35,1,"M",83,1.754,0,12.069,1
234,20.1392858209106,20.1720198777687,0.033,1.964,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",1440,NA,0.185,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F","Bathing--tnenkkhf","3","1",1,1,42,35,1,"M",83,1.964,0,14.622,1
234,20.1720198777687,20.2500901535994,0.078,4.684,-2,"adult_work","PC.2000.160","PC.2000.160.051.F","hair styling and care , hair styling - gel","Personal","Hair treatment","I",1440,NA,0.357,"PC.2000.160.051.F PC.2000.080.099.F PC.2000.100.099.F","Hair treatment--uqpdyylv","2","1",1,1,42,35,1,"M",83,4.684,0,3.601,1
234,20.2500901535994,20.4675349748259,0.217,13.047,-2,"adult_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1440,NA,0.357,"PC.2000.160.051.F PC.2000.080.099.F PC.2000.100.099.F","Hair treatment--uqpdyylv","2","1",1,1,42,35,1,"M",83,13.047,0,11.218,1
234,20.4675349748259,20.5290788807527,0.062,3.693,-2,"adult_work","PC.2000.100","PC.2000.100.099.F","hair styling and care , hair conditioner - leave-in","Personal","Hair treatment","I",1440,NA,0.357,"PC.2000.160.051.F PC.2000.080.099.F PC.2000.100.099.F","Hair treatment--uqpdyylv","2","1",1,1,42,35,1,"M",83,3.693,0,26.281,1
234,20.5290788807527,20.5845953943644,0.056,3.331,-2,"adult_work","CP.0700.020","CP.0700.020.050.F","general household cleaning , disinfectant","Communal","Home cleaning","I",1440,NA,0.056,"CP.0700.020.050.F","Home cleaning--aiicyjlw","3","1",1,1,42,35,1,"M",83,3.331,0,23.577,1
234,20.5845953943644,20.7998936151026,0.215,12.918,-2,"adult_work","CP.1200.060","CP.1200.060.053.F","laundry and fabric treatment , laundry detergent","Communal","Laundry","I",1440,NA,0.215,"CP.1200.060.053.F","Laundry--ypmwphxv","2","1",1,1,42,35,1,"M",83,2.918,10,184.458,1
234,20.7998936151026,21.1260131750116,0.326,19.567,-2,"adult_work","CP.0200.010","CP.0200.010.050.F","bathroom , bathroom cleaner","Communal","","I",4707.247,NA,0.326,NA,NA,"1","1",1,0.306,42,35,1,"M",83,19.567,0,43.65,1
234,21.1260131750116,21.2438495714446,0.118,7.07,-2,"adult_work","PE.0300.030","PE.0300.030.099.F","insect repellent , insect repellent - skin ","Personal","","O",9973.65,NA,0.118,NA,NA,"1","1",1,0.144,42,35,1,"M",83,7.07,0,0.713,1
234,21.2438495714446,22.4166666666667,1.173,70.369,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
234,22.4166666666667,24,1.583,95,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
235,0,6.33333333333333,6.333,380,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
235,6.33333333333333,6.6,0.267,16,2,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
235,6.6,13.15,6.55,393,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
235,13.15,13.3833333333333,0.233,14,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
235,13.3833333333333,17.0666666666667,3.683,221,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
235,17.0666666666667,17.2833333333333,0.217,13,1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
235,17.2833333333333,17.45,0.167,10,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
235,17.45,17.4683706555537,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"1","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
235,17.4683706555537,17.4867413111075,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"1","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
235,17.4867413111075,17.5051119666612,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"1","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
235,17.5051119666612,17.523482622215,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"1","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
235,17.523482622215,17.5418532777687,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"1","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
235,17.5418532777687,17.5674968900621,0.026,1.539,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.026,NA,NA,"1","3",1,3.008,124,35,1,"M",83,1.539,0,1.725,1
235,17.5674968900621,17.5931405023555,0.026,1.539,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.026,NA,NA,"1","3",1,3.008,124,35,1,"M",83,1.539,0,1.725,1
235,17.5931405023555,17.6187841146489,0.026,1.539,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.026,NA,NA,"1","3",1,3.008,124,35,1,"M",83,1.539,0,1.725,1
235,17.6187841146489,17.6401602866515,0.021,1.283,-2,"adult_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.021,"PC.0900.070.099.F","Teeth care--thbujsdm","1","2",1,1.978,124,35,1,"M",83,1.283,0,0.408,1
235,17.6401602866515,17.6615364586542,0.021,1.283,-2,"adult_work","PC.0900.070","PC.0900.070.099.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.021,"PC.0900.070.099.F","Teeth care--thbujsdm","1","2",1,1.978,124,35,1,"M",83,1.283,0,0.408,1
235,17.6615364586542,18.3018790107772,0.64,38.421,-2,"adult_work","CP.0400.040","CP.0400.040.099.F","dishwasher and dishes , dish soap","Communal","","I",1134.545,NA,0.64,NA,NA,"1","1",1,1.269,42,35,1,"M",83,38.421,0,97.887,1
235,18.3018790107772,18.3467909121266,0.045,2.695,-2,"adult_work","CP.0100.010","CP.0100.010.050.F","air freshener , air freshener","Communal","","I",1440,NA,0.045,NA,NA,"1","1",1,1,42,35,1,"M",83,2.695,0,2.636,1
235,18.3467909121266,18.5415857980573,0.195,11.688,-2,"adult_work","CP.0700.040","CP.0700.040.050.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.195,NA,NA,"1","1",1,1,42,35,1,"M",83,11.688,0,24.02,1
235,18.5415857980573,18.8719213421302,0.33,19.82,-2,"adult_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.33,NA,NA,"1","1",1,1,42,35,1,"M",83,19.82,0,0.047,1
235,18.8719213421302,18.8943302918757,0.022,1.345,-2,"adult_work","PC.1000.010","PC.1000.010.056.F","deodorant , deodorant","Personal","","I",1440,NA,0.022,NA,NA,"1","1",1,1,42,35,1,"M",83,1.345,0,3.771,1
235,18.8943302918757,18.9209999324394,0.027,1.6,-2,"adult_work","PC.1100.040","PC.1100.040.099.F","eye care and contacts , eye drops","Personal","","I",1440,NA,0.027,NA,NA,"1","1",1,1,42,35,1,"M",83,1.6,0,8.956,1
235,18.9209999324394,18.9422732702803,0.021,1.276,-2,"adult_work","PC.1700.010","PC.1700.010.099.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.021,NA,NA,"1","1",1,1,42,35,1,"M",83,1.276,0,6.739,1
235,18.9422732702803,19.0029638074195,0.061,3.641,-2,"adult_work","PC.2700.070","PC.2700.070.099.F","shaving and hair removal , shaving cream ","Personal","","I",1440,NA,0.061,NA,NA,"1","1",1,1,42,35,1,"M",83,3.641,0,1.317,1
235,19.0029638074195,19.1258508478267,0.123,7.373,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",1440,NA,0.226,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--tbbriytj","1","1",1,1,42,35,1,"M",83,7.373,0,13.901,1
235,19.1258508478267,19.1550787220856,0.029,1.754,-2,"adult_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",1440,NA,0.226,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--tbbriytj","1","1",1,1,42,35,1,"M",83,1.754,0,12.069,1
235,19.1550787220856,19.1878127789437,0.033,1.964,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",1440,NA,0.226,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--tbbriytj","1","1",1,1,42,35,1,"M",83,1.964,0,14.622,1
235,19.1878127789437,19.2290358794223,0.041,2.473,-2,"adult_work","PC.2000.210","PC.2000.210.099.F","hair styling and care , shampoo","Personal","Bathing","I",1440,NA,0.226,"PC.0500.020.099.F PC.0500.030.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--tbbriytj","1","1",1,1,42,35,1,"M",83,2.473,0,18.129,1
235,19.2290358794223,19.3071061552531,0.078,4.684,-2,"adult_work","PC.2000.160","PC.2000.160.051.F","hair styling and care , hair styling - gel","Personal","Hair treatment","I",1440,NA,0.357,"PC.2000.160.051.F PC.2000.080.099.F PC.2000.100.099.F","Hair treatment--zmgykeyg","1","1",1,1,42,35,1,"M",83,4.684,0,3.601,1
235,19.3071061552531,19.5245509764796,0.217,13.047,-2,"adult_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1440,NA,0.357,"PC.2000.160.051.F PC.2000.080.099.F PC.2000.100.099.F","Hair treatment--zmgykeyg","1","1",1,1,42,35,1,"M",83,13.047,0,11.218,1
235,19.5245509764796,19.5860948824063,0.062,3.693,-2,"adult_work","PC.2000.100","PC.2000.100.099.F","hair styling and care , hair conditioner - leave-in","Personal","Hair treatment","I",1440,NA,0.357,"PC.2000.160.051.F PC.2000.080.099.F PC.2000.100.099.F","Hair treatment--zmgykeyg","1","1",1,1,42,35,1,"M",83,3.693,0,26.281,1
235,19.5860948824063,19.641611396018,0.056,3.331,-2,"adult_work","CP.0700.020","CP.0700.020.050.F","general household cleaning , disinfectant","Communal","Home cleaning","I",1440,NA,0.548,"CP.0700.020.050.F CP.0300.030.099.F","Home cleaning--oauhjxrf","1","1",1,1,42,35,1,"M",83,3.331,0,23.577,1
235,19.641611396018,20.1340439353201,0.492,29.546,-2,"adult_work","CP.0300.030","CP.0300.030.099.F","carpet and floor , floor cleaner","Communal","Home cleaning","I",1440,NA,0.548,"CP.0700.020.050.F CP.0300.030.099.F","Home cleaning--oauhjxrf","1","1",1,1,42,35,1,"M",83,29.546,0,613.478,1
235,20.1340439353201,20.3493421560583,0.215,12.918,-2,"adult_work","CP.1200.060","CP.1200.060.053.F","laundry and fabric treatment , laundry detergent","Communal","Laundry","I",1440,NA,0.215,"CP.1200.060.053.F","Laundry--hnvzwzoo","1","1",1,1,42,35,1,"M",83,2.918,10,184.458,1
235,20.3493421560583,20.5056589533982,0.156,9.379,-2,"adult_work","PC.2300.160","PC.2300.160.099.F","make-up and related , toner","Personal","","I",2564.384,NA,0.156,NA,NA,"1","1",1,0.562,42,35,1,"M",83,9.379,0,2.643,1
235,20.5056589533982,20.5561132177773,0.05,3.027,-2,"adult_work","PC.1200.020","PC.1200.020.099.F","facial cleansing and moisturizing , face cream/moisturizer","Personal","Skin Makeup","I",2880,NA,0.05,"PC.1200.020.099.F","Skin Makeup--fxelecii","1","1",1,0.5,42,35,1,"M",83,3.027,0,6.237,1
235,20.5561132177773,20.6702351722804,0.114,6.847,-2,"adult_work","PC.0200.010","PC.0200.010.099.F","bite relief , bite relief","Personal","","I",17012.182,NA,0.114,NA,NA,"1","1",1,0.085,42,35,1,"M",83,1.847,5,12.376,1
235,20.6702351722804,22.8666666666667,2.196,131.786,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
235,22.8666666666667,24,1.133,68,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
236,0,5.71666666666667,5.717,343,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
236,5.71666666666667,5.73503732222041,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"3","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
236,5.73503732222041,5.75340797777414,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"3","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
236,5.75340797777414,6.21666666666667,0.463,27.796,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
236,6.21666666666667,7.1,0.883,53,3,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
236,7.1,7.11837065555374,0.018,1.102,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.018,NA,NA,"3","5",1,4.945,124,35,1,"M",83,1.102,0,0.34,1
236,7.11837065555374,7.14401426784714,0.026,1.539,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.026,NA,NA,"2","3",1,3.008,124,35,1,"M",83,1.539,0,1.725,1
236,7.14401426784714,7.55,0.406,24.359,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"M",83,NA,NA,NA,1
