"Day.of.the.year","Start.Time.hr.using.military.time","End.Time.hr.using.military.time","Duration.hr","Duration.min","Activity.Code","Diary.category","PUCID.productype","sheds.id.refined","PUCID.PT.description","Personal.or.Communal","Clusters","Indoor.outdoor","periodicity","dur.actural","dur.theory.combine","new.cluster.PUC","new.cluster.name","fni.list","freq.list","agg.fold.list","freq.float","flag","household.index","person.index","person.gender","person.age","use.ht","use.act","use.mass","Primary.person"
174,12.7017763181685,12.722125951029,0.02,1.221,-2,"adult_work","PC.0900.050","PC.0900.050.099.F","dental care , mouthwash","Personal","Teeth care","I",728,NA,0.066,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--bbwxrqcl","2","2",1,1.978,42,31,1,"M",41,1.221,0,20.252,1
174,12.722125951029,13.1481500357148,0.426,25.561,-2,"adult_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.426,NA,NA,"3","1",1,1,42,31,1,"M",41,25.561,0,0.017,1
174,13.1481500357148,14.1757499114704,1.028,61.656,-2,"adult_work","CP.1200.020","CP.1200.020.099.F","laundry and fabric treatment , dryer sheets","Communal","Laundry","I",1440,NA,1.028,"CP.1200.020.099.F","Laundry--lbngogie","3","1",1,1,42,31,1,"M",41,1.656,60,203.666,1
174,14.1757499114704,14.7200852285784,0.544,32.66,-2,"adult_work","CP.0300.030","CP.0300.030.099.F","carpet and floor , floor cleaner","Communal","Home cleaning","I",5352.033,NA,0.778,"CP.0300.030.099.F CP.1400.010.099.F","Home cleaning--qsvgyqcx","2","1",1,0.269,42,31,1,"M",41,32.66,0,638.818,1
174,14.7200852285784,14.953688453785,0.234,14.016,-2,"adult_work","CP.1400.010","CP.1400.010.099.F","metal specific , metal polish","Communal","Home cleaning","I",5352.033,NA,0.778,"CP.0300.030.099.F CP.1400.010.099.F","Home cleaning--qsvgyqcx","2","1",1,0.269,42,31,1,"M",41,14.016,0,52.052,1
174,14.953688453785,15.1476380262069,0.194,11.637,-2,"adult_work","PE.0300.020","PE.0300.020.050.F","insect repellent , insect repellent - exterior ","Communal","","O",10853.445,NA,0.194,NA,NA,"2","1",1,0.133,42,31,1,"M",41,11.637,0,0.748,1
174,15.1476380262069,19.2333333333333,4.086,245.142,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
174,19.2333333333333,19.7833333333333,0.55,33,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
174,19.7833333333333,19.807993768834,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"4","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
174,19.807993768834,19.862464218327,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"4","3",1,3.008,42,31,1,"M",41,3.268,0,1.123,1
174,19.862464218327,19.8809527875023,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"4","3",1,3.008,42,31,1,"M",41,1.109,0,1.595,1
174,19.8809527875023,19.9351338499031,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.084,"PC.0500.040.099.F PC.2000.200.099.F","Bathing--zudfnbhe","4","3",1,3.008,42,31,1,"M",41,3.251,0,0.529,1
174,19.9351338499031,19.9651210936933,0.03,1.799,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",478.685,NA,0.084,"PC.0500.040.099.F PC.2000.200.099.F","Bathing--zudfnbhe","4","3",1,3.008,42,31,1,"M",41,1.799,0,10.093,1
174,19.9651210936933,20.0104492160012,0.045,2.72,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.066,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--bbwxrqcl","2","2",1,1.978,42,31,1,"M",41,2.72,0,2.077,1
174,20.0104492160012,20.0307988488616,0.02,1.221,-2,"adult_work","PC.0900.050","PC.0900.050.099.F","dental care , mouthwash","Personal","Teeth care","I",728,NA,0.066,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--bbwxrqcl","2","2",1,1.978,42,31,1,"M",41,1.221,0,20.252,1
174,20.0307988488616,20.0713509643928,0.041,2.433,-2,"adult_work","PC.0100.030","PC.0100.030.099.F","acne treatment , face wash","Personal","","I",960,NA,0.041,NA,NA,"1","1",1,1.5,42,31,1,"M",41,2.433,0,10.515,1
174,20.0713509643928,20.168516440006,0.097,5.83,-2,"adult_work","PC.1200.040","PC.1200.040.099.F","facial cleansing and moisturizing , face scrub","Personal","","I",960,NA,0.097,NA,NA,"1","2",1,1.5,204,31,1,"M",41,5.83,0,7.177,1
174,20.168516440006,20.2656819156193,0.097,5.83,-2,"adult_work","PC.1200.040","PC.1200.040.099.F","facial cleansing and moisturizing , face scrub","Personal","","I",960,NA,0.097,NA,NA,"1","2",1,1.5,204,31,1,"M",41,5.83,0,7.177,1
174,20.2656819156193,20.3012833788933,0.036,2.136,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.036,NA,NA,"1","2",1,1.484,204,31,1,"M",41,2.136,0,1.562,1
174,20.3012833788933,20.3368848421673,0.036,2.136,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.036,NA,NA,"1","2",1,1.484,204,31,1,"M",41,2.136,0,1.562,1
174,20.3368848421673,23.7166666666667,3.38,202.787,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
174,23.7166666666667,24,0.283,17,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
175,0,8.1,8.1,486,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
175,8.1,8.33333333333333,0.233,14,3,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
175,8.33333333333333,8.35799376883401,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"3","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
175,8.35799376883401,8.38265420433468,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"3","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
175,8.38265420433468,8.43712465382767,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"3","3",1,3.008,42,31,1,"M",41,3.268,0,1.123,1
175,8.43712465382767,8.455613223003,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"3","3",1,3.008,42,31,1,"M",41,1.109,0,1.595,1
175,8.455613223003,8.5097942854038,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.241,"PC.0500.040.099.F PC.0500.020.099.F PC.2000.200.099.F","Bathing--fnmrotrf","3","3",1,3.008,42,31,1,"M",41,3.251,0,0.529,1
175,8.5097942854038,8.66655269900112,0.157,9.406,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",478.685,NA,0.241,"PC.0500.040.099.F PC.0500.020.099.F PC.2000.200.099.F","Bathing--fnmrotrf","3","3",1,3.008,42,31,1,"M",41,9.406,0,8.816,1
175,8.66655269900112,8.69653994279134,0.03,1.799,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",478.685,NA,0.241,"PC.0500.040.099.F PC.0500.020.099.F PC.2000.200.099.F","Bathing--fnmrotrf","3","3",1,3.008,42,31,1,"M",41,1.799,0,10.093,1
175,8.69653994279134,11.1166666666667,2.42,145.208,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
175,11.1166666666667,11.85,0.733,44,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
175,11.85,11.8746604355007,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"3","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
175,11.8746604355007,11.8993208710013,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"3","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
175,11.8993208710013,11.9537913204943,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"3","3",1,3.008,42,31,1,"M",41,3.268,0,1.123,1
175,11.9537913204943,11.9722798896697,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"3","3",1,3.008,42,31,1,"M",41,1.109,0,1.595,1
175,11.9722798896697,12.0264609520705,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.241,"PC.0500.040.099.F PC.0500.020.099.F PC.2000.200.099.F","Bathing--fnmrotrf","3","3",1,3.008,42,31,1,"M",41,3.251,0,0.529,1
175,12.0264609520705,12.1832193656678,0.157,9.406,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",478.685,NA,0.241,"PC.0500.040.099.F PC.0500.020.099.F PC.2000.200.099.F","Bathing--fnmrotrf","3","3",1,3.008,42,31,1,"M",41,9.406,0,8.816,1
175,12.1832193656678,12.213206609458,0.03,1.799,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",478.685,NA,0.241,"PC.0500.040.099.F PC.0500.020.099.F PC.2000.200.099.F","Bathing--fnmrotrf","3","3",1,3.008,42,31,1,"M",41,1.799,0,10.093,1
175,12.213206609458,12.2585347317658,0.045,2.72,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.045,"PC.0900.070.051.F","Teeth care--zxvcgusc","2","2",1,1.978,42,31,1,"M",41,2.72,0,2.077,1
175,12.2585347317658,12.5489918024495,0.29,17.427,-2,"adult_work","CP.0700.040","CP.0700.040.099.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.29,NA,NA,"3","1",1,1,42,31,1,"M",41,17.427,0,22.526,1
175,12.5489918024495,12.5859500233801,0.037,2.217,-2,"adult_work","PC.1000.010","PC.1000.010.099.F","deodorant , deodorant","Personal","","I",1440,NA,0.037,NA,NA,"3","1",1,1,42,31,1,"M",41,2.217,0,3.508,1
175,12.5859500233801,12.6470402209635,0.061,3.665,-2,"adult_work","PC.1100.020","PC.1100.020.050.F","eye care and contacts , contact care","Personal","","I",1440,NA,0.061,NA,NA,"3","1",1,1,42,31,1,"M",41,3.665,0,5.691,1
175,12.6470402209635,12.7129855978113,0.066,3.957,-2,"adult_work","PC.1200.010","PC.1200.010.099.F","facial cleansing and moisturizing , face cleansing wipes","Personal","","I",1440,NA,0.066,NA,NA,"3","1",1,1,42,31,1,"M",41,3.957,0,3.807,1
175,12.7129855978113,12.7568449479032,0.044,2.632,-2,"adult_work","PC.1700.010","PC.1700.010.099.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.044,NA,NA,"3","1",1,1,42,31,1,"M",41,2.632,0,4.833,1
175,12.7568449479032,12.8959587077053,0.139,8.347,-2,"adult_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1747.2,NA,0.321,"PC.2000.080.099.F PC.2000.100.050.F PC.2000.150.099.F","Hair treatment--tsujezkw","3","1",1,0.824,42,31,1,"M",41,8.347,0,12.923,1
175,12.8959587077053,12.9446379006473,0.049,2.921,-2,"adult_work","PC.2000.100","PC.2000.100.050.F","hair styling and care , hair conditioner - leave-in","Personal","Hair treatment","I",1747.2,NA,0.321,"PC.2000.080.099.F PC.2000.100.050.F PC.2000.150.099.F","Hair treatment--tsujezkw","3","1",1,0.824,42,31,1,"M",41,2.921,0,12.286,1
175,12.9446379006473,13.0780737808688,0.133,8.006,-2,"adult_work","PC.2000.150","PC.2000.150.099.F","hair styling and care , hair styling","Personal","Hair treatment","I",1747.2,NA,0.321,"PC.2000.080.099.F PC.2000.100.050.F PC.2000.150.099.F","Hair treatment--tsujezkw","3","1",1,0.824,42,31,1,"M",41,8.006,0,45.717,1
175,13.0780737808688,13.5192479635612,0.441,26.47,-2,"adult_work","AC.0500.020","AC.0500.020.099.F","general arts and crafts supplies , arts and crafts cleaner","Personal","","I",2946.765,NA,0.441,NA,NA,"3","1",1,0.489,42,31,1,"M",41,6.47,20,52.468,1
175,13.5192479635612,13.9157198797766,0.396,23.788,-2,"adult_work","CP.0200.010","CP.0200.010.099.F","bathroom , bathroom cleaner","Communal","","I",5065.545,NA,0.396,NA,NA,"2","1",1,0.284,42,31,1,"M",41,23.788,0,53.37,1
175,13.9157198797766,14.254875401477,0.339,20.349,-2,"adult_work","CP.1700.010","CP.1700.010.099.F","upholstery specific , upholstery cleaner","Communal","","I",44489.521,NA,0.339,NA,NA,"3","1",1,0.032,42,31,1,"M",41,20.349,0,48.523,1
175,14.254875401477,19.1833333333333,4.928,295.707,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
175,19.1833333333333,19.7666666666667,0.583,35,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
175,19.7666666666667,19.7913271021673,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"3","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
175,19.7913271021673,19.8457975516603,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"3","3",1,3.008,42,31,1,"M",41,3.268,0,1.123,1
175,19.8457975516603,19.8642861208357,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"3","3",1,3.008,42,31,1,"M",41,1.109,0,1.595,1
175,19.8642861208357,19.9184671832365,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.241,"PC.0500.040.099.F PC.0500.020.099.F PC.2000.200.099.F","Bathing--fnmrotrf","3","3",1,3.008,42,31,1,"M",41,3.251,0,0.529,1
175,19.9184671832365,20.0752255968338,0.157,9.406,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",478.685,NA,0.241,"PC.0500.040.099.F PC.0500.020.099.F PC.2000.200.099.F","Bathing--fnmrotrf","3","3",1,3.008,42,31,1,"M",41,9.406,0,8.816,1
175,20.0752255968338,20.105212840624,0.03,1.799,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",478.685,NA,0.241,"PC.0500.040.099.F PC.0500.020.099.F PC.2000.200.099.F","Bathing--fnmrotrf","3","3",1,3.008,42,31,1,"M",41,1.799,0,10.093,1
175,20.105212840624,20.1505409629318,0.045,2.72,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.045,"PC.0900.070.051.F","Teeth care--zxvcgusc","2","2",1,1.978,42,31,1,"M",41,2.72,0,2.077,1
175,20.1505409629318,20.191093078463,0.041,2.433,-2,"adult_work","PC.0100.030","PC.0100.030.099.F","acne treatment , face wash","Personal","","I",960,NA,0.041,NA,NA,"1","1",1,1.5,42,31,1,"M",41,2.433,0,10.515,1
175,20.191093078463,20.2882585540763,0.097,5.83,-2,"adult_work","PC.1200.040","PC.1200.040.099.F","facial cleansing and moisturizing , face scrub","Personal","","I",960,NA,0.097,NA,NA,"1","2",1,1.5,204,31,1,"M",41,5.83,0,7.177,1
175,20.2882585540763,20.3854240296895,0.097,5.83,-2,"adult_work","PC.1200.040","PC.1200.040.099.F","facial cleansing and moisturizing , face scrub","Personal","","I",960,NA,0.097,NA,NA,"1","2",1,1.5,204,31,1,"M",41,5.83,0,7.177,1
175,20.3854240296895,20.4210254929636,0.036,2.136,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.036,NA,NA,"1","2",1,1.484,204,31,1,"M",41,2.136,0,1.562,1
175,20.4210254929636,20.4566269562376,0.036,2.136,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.036,NA,NA,"1","2",1,1.484,204,31,1,"M",41,2.136,0,1.562,1
175,20.4566269562376,20.8826510409234,0.426,25.561,-2,"adult_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.426,NA,NA,"1","1",1,1,42,31,1,"M",41,25.561,0,0.017,1
175,20.8826510409234,21.910250916679,1.028,61.656,-2,"adult_work","CP.1200.020","CP.1200.020.099.F","laundry and fabric treatment , dryer sheets","Communal","Laundry","I",1440,NA,1.148,"CP.1200.020.099.F CP.1200.050.099.F","Laundry--gsxigkwc","1","1",1,1,42,31,1,"M",41,1.656,60,203.666,1
175,21.910250916679,22.0302222123407,0.12,7.198,-2,"adult_work","CP.1200.050","CP.1200.050.099.F","laundry and fabric treatment , fabric softener","Communal","Laundry","I",1440,NA,1.148,"CP.1200.020.099.F CP.1200.050.099.F","Laundry--gsxigkwc","1","1",1,1,42,31,1,"M",41,7.198,0,117.754,1
175,22.0302222123407,24,1.97,118.187,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
176,0,0.0666666666666655,0.067,4,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
176,0.0666666666666667,7.96666666666667,7.9,474,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
176,7.96666666666667,8.25,0.283,17,3,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
176,8.25,8.26666666666667,0.017,1,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
176,8.26666666666667,8.48333333333333,0.217,13,2,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
176,8.48333333333333,11.2833333333333,2.8,168,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
176,11.2833333333333,11.9333333333333,0.65,39,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
176,11.9333333333333,18.4166666666667,6.483,389,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
176,18.4166666666667,18.6166666666667,0.2,12,1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
176,18.6166666666667,18.6413271021673,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
176,18.6413271021673,18.665987537668,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
176,18.665987537668,18.720457987161,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"2","3",1,3.008,204,31,1,"M",41,3.268,0,1.123,1
176,18.720457987161,18.7389465563363,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"2","3",1,3.008,204,31,1,"M",41,1.109,0,1.595,1
176,18.7389465563363,18.7574351255117,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"2","3",1,3.008,204,31,1,"M",41,1.109,0,1.595,1
176,18.7574351255117,18.8116161879125,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.09,"PC.0500.040.099.F PC.0500.030.099.F","Bathing--ydtpmslt","2","3",1,3.008,204,31,1,"M",41,3.251,0,0.529,1
176,18.8116161879125,18.8475331292552,0.036,2.155,-2,"adult_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",478.685,NA,0.09,"PC.0500.040.099.F PC.0500.030.099.F","Bathing--ydtpmslt","2","3",1,3.008,204,31,1,"M",41,2.155,0,9.771,1
176,18.8475331292552,18.901714191656,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.09,"PC.0500.040.099.F PC.0500.030.099.F","Bathing--ydtpmslt","2","3",1,3.008,204,31,1,"M",41,3.251,0,0.529,1
176,18.901714191656,18.9376311329987,0.036,2.155,-2,"adult_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",478.685,NA,0.09,"PC.0500.040.099.F PC.0500.030.099.F","Bathing--ydtpmslt","2","3",1,3.008,204,31,1,"M",41,2.155,0,9.771,1
176,18.9376311329987,18.9829592553066,0.045,2.72,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.066,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--nyeozqbf","2","2",1,1.978,42,31,1,"M",41,2.72,0,2.077,1
176,18.9829592553066,19.003308888167,0.02,1.221,-2,"adult_work","PC.0900.050","PC.0900.050.099.F","dental care , mouthwash","Personal","Teeth care","I",728,NA,0.066,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--nyeozqbf","2","2",1,1.978,42,31,1,"M",41,1.221,0,20.252,1
176,19.003308888167,19.0438610036982,0.041,2.433,-2,"adult_work","PC.0100.030","PC.0100.030.099.F","acne treatment , face wash","Personal","","I",960,NA,0.041,NA,NA,"2","1",1,1.5,42,31,1,"M",41,2.433,0,10.515,1
176,19.0438610036982,19.1410264793114,0.097,5.83,-2,"adult_work","PC.1200.040","PC.1200.040.099.F","facial cleansing and moisturizing , face scrub","Personal","","I",960,NA,0.097,NA,NA,"2","2",1,1.5,42,31,1,"M",41,5.83,0,7.177,1
176,19.1410264793114,19.1766279425854,0.036,2.136,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.036,NA,NA,"2","2",1,1.484,42,31,1,"M",41,2.136,0,1.562,1
176,19.1766279425854,19.2833853097904,0.107,6.405,-2,"adult_work","PC.2900.010","PC.2900.010.001.F","sunscreen , sunscreen ","Personal","","I",7336.417,NA,0.107,NA,NA,"2","1",1,0.196,42,31,1,"M",41,6.405,0,9.924,1
176,19.2833853097904,19.3425351118624,0.059,3.549,-2,"adult_work","PC.0700.010","PC.0700.010.099.F","body powder , body powder","Personal","Skin Makeup","I",8785.61,NA,0.059,"PC.0700.010.099.F","Skin Makeup--cszkfvhb","2","1",1,0.164,42,31,1,"M",41,3.549,0,0.864,1
176,19.3425351118624,19.8881693890078,0.546,32.738,-2,"adult_work","CP.1200.090","CP.1200.090.050.F","laundry and fabric treatment , laundry starch","Communal","","I",20730.758,NA,0.546,NA,NA,"2","1",1,0.069,42,31,1,"M",41,2.738,30,4.846,1
176,19.8881693890078,20.7,0.812,48.71,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
176,20.7,21.4166666666667,0.717,43,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
176,21.4166666666667,21.4413271021673,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
176,21.4413271021673,21.465987537668,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
176,21.465987537668,21.520457987161,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"2","3",1,3.008,204,31,1,"M",41,3.268,0,1.123,1
176,21.520457987161,21.5389465563363,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"2","3",1,3.008,204,31,1,"M",41,1.109,0,1.595,1
176,21.5389465563363,21.5931276187371,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.09,"PC.0500.040.099.F PC.0500.030.099.F","Bathing--ydtpmslt","2","3",1,3.008,204,31,1,"M",41,3.251,0,0.529,1
176,21.5931276187371,21.6290445600799,0.036,2.155,-2,"adult_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",478.685,NA,0.09,"PC.0500.040.099.F PC.0500.030.099.F","Bathing--ydtpmslt","2","3",1,3.008,204,31,1,"M",41,2.155,0,9.771,1
